H/A,결과,Draw,year,Team_win,Opponent_win,Team_득점_avg,Team_vs_Opponent_득점_avg,Team_슈팅_avg,Team_vs_Opponent_슈팅_avg,Team_유효 슈팅_avg,Team_vs_Opponent_유효 슈팅_avg,Team_PA내 슈팅_avg,Team_vs_Opponent_PA내 슈팅_avg,Team_드리블 시도_avg,Team_vs_Opponent_드리블 시도_avg,Team_드리블 성공_avg,Team_vs_Opponent_드리블 성공_avg,Team_드리블 성공%_avg,Team_vs_Opponent_드리블 성공%_avg,Team_패스 시도_avg,Team_vs_Opponent_패스 시도_avg,Team_패스 성공_avg,Team_vs_Opponent_패스 성공_avg,Team_패스 성공%_avg,Team_vs_Opponent_패스 성공%_avg,Team_키패스_avg,Team_vs_Opponent_키패스_avg,Team_공격진영 패스 시도_avg,Team_vs_Opponent_공격진영 패스 시도_avg,Team_공격진영 패스 성공_avg,Team_vs_Opponent_공격진영 패스 성공_avg,Team_공격진영 패스 성공%_avg,Team_vs_Opponent_공격진영 패스 성공%_avg,Team_수비진영 패스 시도_avg,Team_vs_Opponent_수비진영 패스 시도_avg,Team_수비진영 성공_avg,Team_vs_Opponent_수비진영 성공_avg,Team_수비진영 성공%_avg,Team_vs_Opponent_수비진영 성공%_avg,Team_롱패스 시도_avg,Team_vs_Opponent_롱패스 시도_avg,Team_롱패스 성공_avg,Team_vs_Opponent_롱패스 성공_avg,Team_롱패스 성공%_avg,Team_vs_Opponent_롱패스 성공%_avg,Team_크로스 시도_avg,Team_vs_Opponent_크로스 시도_avg,Team_크로스 성공_avg,Team_vs_Opponent_크로스 성공_avg,Team_크로스 성공%_avg,Team_vs_Opponent_크로스 성공%_avg,Team_경합 지상 성공_avg,Team_vs_Opponent_경합 지상 성공_avg,Team_경합 지상 성공%_avg,Team_vs_Opponent_경합 지상 성공%_avg,Team_경합 공중 시도_avg,Team_vs_Opponent_경합 공중 시도_avg,Team_경합 공중 성공_avg,Team_vs_Opponent_경합 공중 성공_avg,Team_경합 공중 성공%_avg,Team_vs_Opponent_경합 공중 성공%_avg,Team_태클 시도_avg,Team_vs_Opponent_태클 시도_avg,Team_태클 성공_avg,Team_vs_Opponent_태클 성공_avg,Team_태클 성공%_avg,Team_vs_Opponent_태클 성공%_avg,Team_클리어링_avg,Team_vs_Opponent_클리어링_avg,Team_인터셉트_avg,Team_vs_Opponent_인터셉트_avg,Team_파울_avg,Team_vs_Opponent_파울_avg,Team_경고_avg,Team_vs_Opponent_경고_avg,Team_퇴장_avg,Team_vs_Opponent_퇴장_avg,Team_실점_avg,Team_vs_Opponent_실점_avg,Team_Attack_Ratingshifted1,Team_Attack_Ratingshifted2,Team_Defense_Ratingshifted1,Team_Defense_Ratingshifted2,Team_Basic_Ratingshifted1,Team_Basic_Ratingshifted2,Team_Ratingshifted1,Team_Ratingshifted2,Opponent_Team_Attack_Ratingshifted1,Opponent_Team_Attack_Ratingshifted2,Opponent_Team_Defense_Ratingshifted1,Opponent_Team_Defense_Ratingshifted2,Opponent_Team_Basic_Ratingshifted1,Opponent_Team_Basic_Ratingshifted2,Opponent_Team_Ratingshifted1,Opponent_Team_Ratingshifted2,Team_Impact_Score,Team_강원,Team_경남,Team_광주,Team_대구,Team_대전,Team_부산,Team_상주,Team_서울,Team_성남,Team_수원,Team_수원FC,Team_울산,Team_인천,Team_전남,Team_전북,Team_제주,Team_포항,상대팀_강원,상대팀_경남,상대팀_광주,상대팀_대구,상대팀_대전,상대팀_부산,상대팀_상주,상대팀_서울,상대팀_성남,상대팀_수원,상대팀_수원FC,상대팀_울산,상대팀_인천,상대팀_전남,상대팀_전북,상대팀_제주,상대팀_포항
0,1,3.25,3,3.35,2.15,1.2,0.6,14.6,12.8,4.2,5.0,7.6,5.6,5.6,11.6,2.4,5.4,43.339999999999996,35.94,432.6,470.8,336.6,384.4,77.1,80.63999999999999,9.4,4.6,89.8,199.4,61.4,158.0,66.14000000000001,74.82000000000001,88.8,193.8,59.4,164.6,66.98,81.17999999999999,63.6,43.6,29.4,24.0,46.21999999999999,59.379999999999995,18.6,17.2,5.0,4.8,23.919999999999998,31.82,79.4,66.4,39.6,43.739999999999995,49.67999999999999,39.56,60.0,27.8,29.6,38.239999999999995,49.58,33.56,5.4,12.0,3.8,39.74,69.76,17.86,20.8,31.8,7.0,8.2,11.4,5.0,1.8,0.6,1.6,2.4,2298.2618824859137,2304.1890076767268,2404.5990923738823,2397.901521314743,2535.9692527638645,2532.926946667274,2412.943409207887,2411.672491886248,3000.7313892109078,2703.374923821138,2671.3639219684583,2453.430500967111,3188.568755651402,3006.9353749588595,2953.5546889435896,2721.2469332490364,-2.0039473219407125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,3.24,3,2.72,2.72,1.4,1.0,14.8,14.0,4.4,3.5,7.4,6.5,6.2,2.0,3.0,0.5,47.839999999999996,16.65,416.4,646.5,323.4,524.0,76.98,80.69999999999999,9.0,10.0,92.2,154.0,63.0,107.5,66.16,69.9,86.8,117.0,59.2,95.0,68.3,82.1,62.8,75.0,30.8,37.0,49.2,49.35,18.8,35.5,5.2,6.0,24.84,16.75,78.2,81.0,39.2,41.0,49.9,50.45,55.0,66.0,28.4,31.0,51.4,47.05,5.6,5.5,3.6,3.0,65.0,53.35,17.6,7.5,7.2,9.0,10.6,12.5,1.6,3.0,2.0,2.5,2377.922038905909,2218.4845836135914,2410.7511077399595,2181.214642547916,2626.941887243565,2362.5976238510093,2471.8716779631445,2254.098950004172,2624.0089452781153,2069.904840330964,2515.797783853324,2007.6357163869422,2995.0836633318963,2237.799994246003,2711.630130821112,2105.1135169879694,-1.1330831420291103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.0,3,2.49,2.49,1.0,1.2,13.0,15.8,3.8,6.4,5.6,10.0,6.0,16.4,2.6,8.4,40.839999999999996,51.92,448.0,449.8,354.2,354.4,78.62,78.24,8.2,8.2,106.8,190.8,74.8,148.2,68.06,74.06,90.4,163.0,66.2,129.2,72.67999999999999,76.08,62.0,48.6,34.6,22.0,54.65999999999999,49.480000000000004,20.6,21.2,5.6,5.6,26.02,28.660000000000004,71.4,89.2,35.2,51.52,49.0,47.980000000000004,50.8,37.8,25.8,40.6,50.18,37.760000000000005,5.4,12.8,2.8,31.28,53.0,34.339999999999996,15.0,31.2,7.0,12.2,9.8,5.2,1.4,0.4,1.8,1.8,2347.997759654537,2401.839297704626,2374.2860401854255,2375.3748083639834,2584.795731043772,2588.1773293298484,2435.693176961245,2455.130478466153,2354.8487634607354,2250.409824971468,2221.77536859825,2257.0666727506664,2557.528442175768,2609.1876620007442,2378.050858078251,2372.221386574293,1.9655238403854725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.4,3,1.95,3.9,1.2,1.6,12.4,13.2,4.6,5.6,6.0,7.0,6.0,14.0,3.0,7.4,47.5,60.42,414.0,530.4,321.2,425.2,77.28,79.58,6.8,5.6,98.8,187.0,65.8,142.0,65.56,74.16,89.2,202.6,65.8,162.0,73.36,73.52,60.0,50.8,31.2,27.6,51.339999999999996,57.68000000000001,21.0,17.2,4.6,4.0,22.32,21.060000000000002,66.0,75.6,32.2,46.67999999999999,48.7,43.6,45.4,47.4,23.2,53.160000000000004,51.120000000000005,34.86,6.6,9.6,3.4,32.260000000000005,50.0,34.94,16.2,44.8,6.4,10.2,10.6,6.0,1.4,1.0,1.4,0.8,2240.057427516102,2307.8019607022497,2381.33140701286,2355.086662807038,2491.641941351798,2525.847246337729,2371.01025862692,2396.2452899490054,2201.251662597064,2240.1287011580275,2199.110072878886,2175.955440074673,2524.3287162875417,2422.8356240501303,2308.230150587831,2279.6399217609437,-2.1816025131797643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2.87,3,2.3,2.3,1.4,1.4,12.0,16.8,4.8,6.4,5.8,7.0,7.2,16.2,3.8,9.2,50.839999999999996,53.98,427.4,455.4,326.6,359.8,76.12,78.76,6.2,8.4,108.4,174.0,73.0,133.8,67.34,75.82000000000001,92.0,179.8,65.8,138.6,71.55999999999999,72.38,63.0,51.2,32.4,29.2,51.4,59.660000000000004,21.4,16.6,4.4,4.2,20.54,20.02,61.2,80.6,29.8,48.660000000000004,48.92,49.06,50.0,41.2,24.8,45.06,49.76,36.62,5.6,12.6,2.6,38.86,38.58,26.8,14.8,37.6,7.6,13.6,12.0,5.6,1.4,0.4,1.4,1.2,2446.641961794532,2403.3281989035813,2467.176432319367,2464.0288724873312,2718.0528765411136,2633.562650723743,2543.9570902183377,2500.3065740382185,2306.1818843481433,2539.3982503948396,2266.12824995249,2536.4762226585517,2541.569971019346,2913.415695586048,2371.2933684399927,2663.096722879813,-2.4836754070569396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,3.35,3,2.05,2.05,1.4,0.5,11.8,11.5,4.2,2.5,5.4,8.0,8.0,4.0,3.6,0.0,43.5,0.0,419.4,567.5,311.4,449.5,73.88000000000001,78.65,5.4,7.0,115.4,134.0,77.4,98.5,67.02000000000001,71.55000000000001,87.4,119.0,58.6,80.5,66.76,67.05000000000001,66.0,83.5,31.2,42.0,47.36,50.25,23.4,24.0,4.0,8.0,16.88,33.2,58.8,76.5,28.8,39.5,49.08,51.6,52.8,77.5,25.0,40.0,48.160000000000004,51.650000000000006,5.4,4.0,2.4,1.5,35.239999999999995,41.65,13.6,15.5,7.6,8.0,12.2,11.0,1.6,1.0,1.2,0.5,2465.8907955018703,2314.8118150078853,2566.0804465247775,2446.1958456863877,2747.900891190655,2591.575150300792,2593.290711072434,2450.860936998355,2372.035329061596,2117.048444484846,2468.931033235796,2098.329388920526,2787.0570140398454,2284.735872856049,2542.6744587790786,2166.704568753807,-2.638557241448563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.35,3,2.2,3.15,1.2,1.0,12.8,9.8,4.4,4.4,7.4,5.8,8.0,16.8,3.0,7.6,36.0,38.62,455.8,499.2,340.6,414.8,74.02000000000001,81.88,6.4,6.0,138.2,180.6,93.2,143.8,67.32000000000001,75.84,85.2,189.8,59.2,158.2,69.92,79.3,68.6,43.6,33.4,23.8,48.44,58.11999999999999,31.0,15.2,5.6,2.4,16.72,26.660000000000004,51.4,72.8,24.4,47.64,46.720000000000006,41.88,56.2,34.0,28.6,39.1,51.0,35.86,4.8,12.0,2.2,35.58,36.660000000000004,22.2,14.4,37.0,7.2,9.8,12.2,6.4,1.6,0.4,1.0,1.6,2469.722973309794,2230.333731369315,2462.7410992906375,2252.814002574189,2699.417176481622,2419.505830164333,2543.960416360684,2300.884521369279,2246.1847622465034,2450.116956027408,2176.691401272946,2320.13181327561,2415.1603009525297,2685.7017961976685,2279.3454881573266,2485.3168551668955,-2.626158964039517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.05,3,3.0,3.0,1.2,0.8,15.0,10.8,4.0,4.0,9.0,5.2,9.2,14.0,3.8,5.8,41.0,39.38,456.6,462.2,345.6,369.8,74.88,79.6,7.8,7.2,134.8,170.6,90.8,130.6,67.44000000000001,74.75999999999999,77.2,205.2,53.0,171.6,69.97999999999999,79.1,65.8,46.0,31.2,24.0,47.480000000000004,55.3,31.0,13.0,6.8,3.2,22.18,27.879999999999995,52.0,77.8,23.8,45.58,45.26,44.739999999999995,58.2,35.2,30.4,38.64,52.9,37.46,5.0,12.4,2.4,34.2,38.660000000000004,24.32,16.2,35.6,6.8,10.8,13.6,3.8,1.4,0.8,1.0,0.8,2527.9701067244296,2282.325251524583,2493.8935672571333,2397.19109753914,2771.3742726240703,2502.3692479732244,2597.7459822018777,2393.9618656789826,2438.1442870747223,2488.136834027222,2251.845085539956,2387.163150594688,2699.6161005449035,2739.4519281738526,2463.2018243865273,2538.250637598587,-2.013551519260436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,3.0,3,2.1,3.9,1.6,1.4,14.2,10.0,3.2,3.0,8.2,4.6,8.8,11.2,3.8,5.6,46.0,48.36,439.2,496.4,328.2,395.4,73.44,79.3,7.4,5.0,123.0,143.4,83.8,107.6,67.8,72.22,79.6,248.4,52.0,201.2,66.56,76.38000000000001,64.4,45.8,29.4,21.0,45.5,44.82,26.8,11.6,6.0,2.6,22.3,24.240000000000002,57.0,79.8,26.2,47.54,45.08,46.94,62.8,38.4,32.4,44.480000000000004,51.739999999999995,38.839999999999996,5.0,14.0,2.2,43.88,36.660000000000004,31.0,19.2,33.8,7.0,11.2,12.2,6.0,1.2,0.4,1.0,1.4,2488.1884318583507,2247.4198185349633,2545.2321568342772,2362.535221114183,2718.266659329018,2483.0706669385495,2583.8957493405487,2364.3419021958985,2469.6968121153313,2241.0206424550015,2348.5922988549996,2326.66260257318,2798.914744312825,2598.50440621246,2539.067951761052,2388.729217080214,-0.7979654426887203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.3,3,3.57,3.57,1.8,1.0,15.0,11.6,3.4,3.2,8.8,6.4,7.2,12.0,3.0,4.4,46.0,36.260000000000005,441.6,480.6,332.6,394.2,74.13999999999999,81.06,8.2,6.0,122.8,139.6,82.6,106.6,66.66,73.73999999999998,77.2,147.8,52.8,117.6,68.96000000000001,76.60000000000001,64.2,49.6,30.6,26.0,47.519999999999996,54.779999999999994,28.8,16.0,6.8,3.4,24.419999999999998,30.4,57.8,71.8,26.8,42.88,45.379999999999995,43.14,61.2,40.4,32.8,34.6,53.779999999999994,42.1,4.8,10.6,2.4,24.880000000000003,56.660000000000004,32.2,19.0,32.2,5.8,9.0,11.8,9.0,1.2,0.4,1.2,1.4,2468.8891592971945,2527.9701067244296,2504.8973441345865,2493.8935672571333,2698.8315529543283,2771.3742726240703,2557.539352128703,2597.7459822018777,2369.465966872669,2438.1442870747223,2372.126541434574,2251.845085539956,2790.8344002544454,2699.6161005449035,2510.808969520563,2463.2018243865273,-1.2780763898914884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3.1,3,2.68,2.83,2.4,1.2,16.0,9.6,4.6,3.2,9.4,5.2,6.4,8.8,3.2,3.6,53.34000000000001,26.419999999999998,457.6,423.6,350.6,334.4,75.62,78.7,8.6,4.8,121.4,106.6,83.0,73.6,67.78,65.41999999999999,82.2,141.8,58.2,112.0,71.62,77.12,62.6,48.0,31.0,23.2,49.06,49.58,25.8,15.0,6.4,3.8,25.080000000000002,31.419999999999998,60.4,68.8,29.0,37.42,46.86,39.480000000000004,57.8,42.6,33.0,37.08,56.720000000000006,41.56,5.6,10.4,2.8,23.32,58.58,33.68,18.8,21.4,6.0,10.2,11.6,8.2,1.0,1.4,1.0,1.8,2495.01971693927,2394.178936495458,2508.696712442902,2530.1379758376256,2719.237209099888,2682.7584906471516,2574.31787949402,2535.691800993412,2425.469232590198,2495.9838083075842,2228.522954914374,2476.653872979072,2650.7494196311095,2808.0501610222755,2434.9138690452273,2593.5626141029775,-0.6128055940227896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.45,3,4.75,4.75,2.6,0.8,15.2,12.6,5.4,4.0,8.0,4.8,5.8,8.6,3.6,3.4,64.34,35.4,407.0,445.0,306.0,356.4,74.25999999999999,79.22,8.0,4.6,86.2,163.0,58.6,124.8,66.64,71.7,91.0,156.2,61.6,128.2,68.06000000000002,77.02,59.8,46.4,28.2,24.0,47.11999999999999,55.879999999999995,16.8,16.8,4.6,4.4,26.259999999999998,30.26,67.6,63.8,33.8,40.5,49.92,40.54,54.8,33.0,29.4,32.54,53.48,37.760000000000005,5.6,10.6,2.6,31.0,53.58,26.04,20.0,26.0,7.0,8.0,12.6,6.8,1.0,1.0,0.8,2.4,2499.330811579983,2377.922038905909,2543.990954794772,2410.7511077399595,2738.3801142696448,2626.941887243565,2593.9006268814665,2471.8716779631445,2469.0314767194195,2624.0089452781153,2493.6610335732903,2515.797783853324,2921.557985615293,2995.0836633318963,2628.083498636001,2711.630130821112,-0.60902875859794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,3.3,3,1.62,4.9,2.8,0.6666666666666666,13.0,12.0,6.2,3.3333333333333335,6.8,5.333333333333333,5.0,2.6666666666666665,3.0,0.6666666666666666,61.0,19.433333333333334,371.4,597.3333333333334,263.8,482.3333333333333,70.5,80.46666666666665,6.2,8.0,80.6,144.0,52.0,102.33333333333333,63.58,71.33333333333333,98.4,116.0,63.4,93.0,64.46000000000001,80.76666666666667,61.2,74.66666666666667,27.6,39.0,45.12,52.26666666666667,16.6,31.0,3.8,5.0,22.84,15.700000000000001,69.6,73.33333333333333,34.6,36.333333333333336,49.94,49.166666666666664,57.2,56.666666666666664,28.6,26.333333333333332,49.980000000000004,46.26666666666667,6.6,5.333333333333333,2.6,2.6666666666666665,49.04,48.9,21.4,8.0,7.2,8.333333333333334,10.8,10.666666666666666,1.0,2.3333333333333335,1.2,2.0,2487.275065487492,2347.997759654537,2518.3719399416186,2374.2860401854255,2714.723866944868,2584.795731043772,2573.456957457993,2435.693176961245,2970.708861023233,2354.8487634607354,2703.3457918177437,2221.77536859825,3202.6019649806412,2557.528442175768,2958.885539273873,2378.050858078251,-0.32717430859822394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.74,3,4.94,4.94,2.2,1.4,12.6,12.0,5.4,5.0,6.6,6.2,6.0,11.2,3.2,5.2,54.88000000000001,48.540000000000006,398.2,436.6,282.0,338.8,70.5,77.64,6.2,6.6,89.4,107.4,57.6,79.0,63.620000000000005,73.35999999999999,100.4,176.0,64.0,138.2,63.8,75.22,64.0,50.0,29.4,26.8,46.120000000000005,54.919999999999995,19.8,12.0,4.2,3.4,21.92,27.6,69.8,79.6,34.8,38.58,50.06,52.379999999999995,57.6,50.4,28.2,36.86,49.1,37.06,5.8,7.0,2.0,23.98,45.7,31.6,16.6,32.2,7.4,9.4,11.2,8.6,1.2,0.8,0.8,1.8,2508.6129361158364,2298.2618824859137,2541.8040486420086,2404.5990923738823,2743.4403912517887,2535.9692527638645,2597.9524586698776,2412.943409207887,2473.4358694905923,3000.7313892109078,2328.4807919970417,2671.3639219684583,2701.620083082612,3188.568755651402,2501.1789148567486,2953.5546889435896,-0.7163933019148951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,3.3,3,1.8,4.9,3.0,2.4,15.0,12.2,6.0,6.8,10.4,9.0,4.8,14.4,1.4,8.2,19.66,45.26,532.6,476.8,444.6,398.4,82.94000000000001,83.47999999999999,10.2,9.6,120.4,171.6,85.6,138.6,70.2,79.16,128.6,202.0,106.8,173.0,83.2,85.02000000000001,55.8,43.6,33.6,28.2,60.620000000000005,69.24,27.2,21.8,6.6,6.4,25.240000000000002,29.120000000000005,24.2,43.0,49.72,50.02,35.4,38.8,17.6,18.6,49.440000000000005,48.12,7.6,19.6,3.4,11.4,47.5,59.82000000000001,8.4,8.2,15.8,36.2,13.2,14.0,2.0,2.0,0.0,0.0,1.4,1.4,2574.9115577551665,2392.801792492087,2567.4752177278465,2429.754779029137,2746.351702030451,2521.4993907944718,2629.5794925044884,2448.0186541052317,2308.391828478762,2109.508644555976,2405.0205804157617,2280.117471726274,2645.6834658967555,2429.5039656080894,2453.03195826376,2273.0433606301135,1.4699269982218863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,2.92,3,2.38,2.38,2.4,2.4,14.2,13.6,6.0,5.8,10.0,10.0,5.4,17.4,1.6,8.6,24.66,60.3,524.8,386.0,434.8,312.0,82.46000000000001,80.42,9.0,8.6,109.0,130.4,74.6,100.8,68.0,76.56,140.8,185.2,116.2,151.2,82.16,78.92,62.6,44.0,38.2,22.8,60.7,52.86,25.4,15.8,6.0,5.2,24.34,34.2,42.6,50.8,49.12,51.760000000000005,40.54,35.2,28.6,17.8,48.06,51.379999999999995,18.240000000000002,24.2,5.2,12.2,35.160000000000004,32.88,17.3,7.4,15.2,34.4,12.4,18.6,4.2,1.2,0.4,0.0,1.0,1.8,2456.6062363255946,2495.249051374162,2417.8890034354717,2453.5905027207286,2677.6557782908208,2638.915086929368,2517.3836726839622,2529.251547008086,2114.768020185988,2205.003506631502,2234.6775263245067,2209.7567220745937,2448.7409999736437,2534.9154636141147,2266.0621821613795,2316.558564106737,1.603082801377934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.4,3,2.15,2.15,2.8,1.4,14.4,9.0,6.8,3.8,10.2,8.2,4.4,22.2,1.2,11.2,18.939999999999998,49.220000000000006,567.8,534.8,474.2,443.4,83.32000000000001,82.85999999999999,8.2,9.6,113.8,257.6,78.6,191.0,69.13999999999999,74.92,161.2,288.0,136.0,255.2,84.17999999999999,88.74,70.2,47.0,45.8,26.2,64.74,59.8,25.6,20.8,6.2,5.8,25.12,27.78,55.6,64.4,49.92,48.62,39.14,37.8,30.4,17.6,42.92,46.339999999999996,27.8,20.0,6.0,13.0,27.279999999999994,65.46000000000001,25.2,5.8,13.2,36.8,11.4,12.2,6.0,2.0,0.8,0.0,1.2,1.4,2509.372577041144,2388.952763929802,2453.0778245683423,2541.3945745238602,2733.716433040527,2580.5731746160236,2565.388944883338,2503.640171023229,2099.1307274748924,2171.5914544161938,2175.604095562357,2198.25527481611,2400.323546878279,2322.5307798864496,2225.0194566385094,2230.7925030395845,1.492347117093076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,3.24,3,2.89,2.47,2.0,2.0,12.0,14.8,5.2,6.8,8.4,10.0,4.6,12.4,1.6,6.4,32.279999999999994,41.06,629.8,477.0,525.8,389.6,83.49999999999999,81.64000000000001,6.2,9.8,108.4,148.0,72.2,113.8,66.88,76.12,191.4,185.8,164.0,149.2,86.24,80.0,77.6,48.8,50.8,29.0,66.04,59.48,24.8,19.2,5.2,5.8,21.56,30.339999999999996,69.4,44.4,48.4,45.839999999999996,42.88,35.6,39.6,19.2,40.64,53.4,35.94,15.2,6.0,7.8,20.2,45.82,27.4,11.4,12.6,29.2,9.6,12.0,8.6,1.2,1.0,0.0,1.4,1.6,2417.3269572895506,2680.774737171936,2329.4562539453527,2613.2967462588294,2635.708347106089,2818.5795332371367,2460.8305194469976,2704.2170055559673,2059.8801927071404,2636.961351524211,2270.478199883949,2437.911942395926,2269.1575869727913,2824.843450288855,2199.838659854627,2633.2389147363306,1.5540419756171862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,3.3,3,2.25,3.0,1.8,0.8,12.4,8.8,5.4,3.6,8.2,5.0,5.0,16.4,1.8,9.0,33.620000000000005,44.54,617.0,500.8,509.6,409.4,82.58000000000001,81.7,6.6,6.6,103.6,167.4,69.6,128.4,67.24000000000001,75.08000000000001,201.0,219.4,170.0,181.0,84.52000000000001,81.8,78.8,58.8,48.6,37.6,62.06,67.12,24.2,17.4,5.8,3.2,23.660000000000004,22.4,77.6,56.6,42.48,48.67999999999999,45.42,48.0,46.8,21.6,34.5,41.42,45.519999999999996,26.0,6.8,13.0,13.0,50.660000000000004,40.54,6.4,11.0,35.8,8.2,15.6,11.0,2.4,1.4,0.0,1.0,0.8,2376.4187688260886,2497.498395208653,2291.8521282795755,2460.0064809211,2579.580447192773,2652.332568498605,2415.9504480994788,2536.612481542786,2536.384471806041,2200.358272748608,2440.7500981196313,2212.0759618509996,2767.755127960103,2471.372520199695,2581.6298992952584,2294.602251599768,1.678060699012304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
